Ride_ID,Customer_ID,Driver_ID,City,Cab_Type,Booking_Time,Trip_Status,Cancellation_Reason,Driver_Rating,Customer_Rating,Distance_km,Fare_Amount,,,
RIDE1818,CUST865,DR70,Delhi,Sedan,2023-01-30 15:00:00,Completed,App Issue,3,2.6,17.38,583.73,,,
RIDE1819,CUST738,DR26,Delhi,Mini,2023-03-28 06:00:00,Completed,None,4.1,3.7,21.19,265.8,,,
RIDE1820,CUST184,DR20,Hyderabad,Sedan,2023-02-03 22:00:00,Completed,None,3.6,3.5,8.45,50.64,,,
RIDE1821,CUST616,DR52,Hyderabad,Mini,2023-01-15 09:00:00,Completed,Traffic Delay,2.8,2.2,24.4,390.87,,,
RIDE1822,CUST135,DR46,Mumbai,Mini,2023-01-16 02:00:00,Cancelled by Driver,None,4.7,5,9.56,661.42,,,
RIDE1823,CUST423,DR50,Bangalore,Mini,2023-02-11 00:00:00,Completed,Traffic Delay,3.8,2.4,11.1,782.47,,,
RIDE1824,CUST544,DR54,Hyderabad,SUV,2023-03-10 07:00:00,Completed,None,2.6,2.3,21.97,656.28,,,
RIDE1825,CUST373,DR69,Bangalore,Mini,2023-02-04 11:00:00,Completed,No Show,3.6,4.8,15.27,667.02,,,
RIDE1826,CUST577,DR79,Hyderabad,Mini,2023-01-15 19:00:00,Cancelled by Customer,None,2.7,2.3,16.84,90.67,,,
RIDE1827,CUST771,DR49,Delhi,Sedan,2023-02-26 03:00:00,Completed,None,3.9,4.3,8.49,701.43,,,
RIDE1828,CUST878,DR97,Bangalore,Mini,2023-03-19 15:00:00,Cancelled by Customer,No Show,2.7,4.4,19.75,258.33,,,
RIDE1829,CUST322,DR66,Hyderabad,Mini,2023-01-06 06:00:00,Completed,None,3.9,3.4,14.99,140.71,,,
RIDE1830,CUST613,DR19,Hyderabad,SUV,2023-01-26 03:00:00,Completed,App Issue,2.9,4.8,1.69,711,,,
RIDE1831,CUST162,DR64,Delhi,SUV,2023-03-22 08:00:00,Completed,Traffic Delay,4.8,3.8,1.12,203.6,,,
RIDE1832,CUST139,DR20,Bangalore,Mini,2023-02-12 05:00:00,Completed,None,4.8,4.3,11.36,698.33,,,
RIDE1833,CUST453,DR72,Mumbai,Sedan,2023-01-03 02:00:00,Cancelled by Driver,None,3.1,2.6,20.21,616.69,,,
RIDE1834,CUST456,DR11,Chennai,SUV,2023-03-01 14:00:00,Completed,No Show,5,4.9,15.78,530.03,,,
RIDE1835,CUST542,DR49,Delhi,SUV,2023-03-16 16:00:00,Completed,Driver Late,2.7,2.1,5.82,718.51,,,
RIDE1836,CUST104,DR32,Hyderabad,SUV,2023-03-10 04:00:00,Completed,Traffic Delay,3.7,3.9,10.09,662.33,,,
RIDE1837,CUST239,DR44,Bangalore,SUV,2023-03-10 13:00:00,Completed,No Show,3,2.1,18.68,526.69,,,
RIDE1838,CUST734,DR79,Bangalore,Sedan,2023-02-20 05:00:00,Completed,None,4.9,4.5,2.57,788.35,,,
RIDE1839,CUST166,DR94,Delhi,Sedan,2023-03-19 06:00:00,Cancelled by Customer,Traffic Delay,3.9,3.4,16,765.4,,,
RIDE1840,CUST887,DR13,Delhi,Sedan,2023-01-24 14:00:00,Completed,None,2.9,4.1,3.19,383.84,,,
RIDE1841,CUST570,DR78,Chennai,SUV,2023-02-08 23:00:00,Cancelled by Customer,Change of Plans,3.1,4.8,2.33,691.76,,,
RIDE1842,CUST688,DR31,Mumbai,Mini,2023-03-22 14:00:00,Completed,App Issue,2.7,3.5,8.13,604.49,,,
RIDE1843,CUST871,DR89,Bangalore,Sedan,2023-02-25 12:00:00,Completed,No Show,2.5,3,16.63,152.24,,,
RIDE1844,CUST709,DR46,Chennai,Mini,2023-01-09 09:00:00,Completed,None,3.4,3.6,20.04,634.8,,,
RIDE1845,CUST455,DR40,Hyderabad,Sedan,2023-01-05 20:00:00,Cancelled by Driver,None,2.8,4.3,13.62,483.14,,,
RIDE1846,CUST745,DR30,Mumbai,SUV,2023-02-09 00:00:00,Completed,Traffic Delay,3.8,2.4,21.86,755.36,,,
RIDE1847,CUST393,DR15,Bangalore,SUV,2023-01-24 22:00:00,Completed,None,2.5,4.3,8.18,469.31,,,
RIDE1848,CUST745,DR97,Mumbai,SUV,2023-01-23 08:00:00,Completed,Change of Plans,4.3,4,17.66,324.97,,,
RIDE1849,CUST679,DR63,Bangalore,Mini,2023-03-09 17:00:00,Completed,No Show,2.7,4.8,13.61,737.62,,,
RIDE1850,CUST268,DR37,Delhi,Sedan,2023-03-30 10:00:00,Cancelled by Driver,None,3.1,2.1,12.56,721,,,
RIDE1851,CUST706,DR60,Delhi,Mini,2023-01-17 01:00:00,Cancelled by Driver,None,4.7,2.8,15.23,74.61,,,
RIDE1852,CUST797,DR67,Mumbai,Mini,2023-01-20 18:00:00,Cancelled by Customer,Driver Late,2.5,3.1,19.78,538.94,,,
RIDE1853,CUST184,DR18,Mumbai,SUV,2023-01-18 09:00:00,Cancelled by Customer,Change of Plans,4.8,3.4,5.69,500.93,,,
RIDE1854,CUST787,DR51,Delhi,Mini,2023-02-09 02:00:00,Completed,None,3.6,2.5,11.35,288.19,,,
RIDE1855,CUST979,DR17,Hyderabad,Sedan,2023-02-09 18:00:00,Completed,Traffic Delay,4.5,3.7,1.69,643.96,,,
RIDE1856,CUST224,DR73,Delhi,SUV,2023-02-06 11:00:00,Completed,No Show,4.2,4.2,11.91,755.11,,,
RIDE1857,CUST827,DR54,Mumbai,Mini,2023-02-01 18:00:00,Completed,None,2.6,2.1,9.66,624.96,,,
RIDE1858,CUST104,DR56,Bangalore,Sedan,2023-02-20 02:00:00,Cancelled by Customer,Traffic Delay,3.2,3.1,21.2,791.46,,,
RIDE1859,CUST688,DR91,Bangalore,SUV,2023-02-20 05:00:00,Completed,Driver Late,3.1,4.7,18.25,74.06,,,
RIDE1860,CUST145,DR80,Chennai,SUV,2023-01-28 15:00:00,Completed,Driver Late,4.8,2.3,18.59,234.89,,,
RIDE1861,CUST516,DR88,Chennai,Sedan,2023-01-02 00:00:00,Cancelled by Customer,None,2.6,4.2,5.45,189.97,,,
RIDE1862,CUST729,DR98,Delhi,SUV,2023-03-24 22:00:00,Cancelled by Customer,None,4.2,4.3,1.62,641.89,,,
RIDE1863,CUST531,DR92,Delhi,SUV,2023-02-20 03:00:00,Cancelled by Driver,App Issue,3.8,4.7,17.88,636.23,,,
RIDE1864,CUST893,DR98,Bangalore,Mini,2023-01-30 13:00:00,Completed,None,3.4,2.1,10.67,499.27,,,
RIDE1865,CUST559,DR77,Hyderabad,SUV,2023-03-20 07:00:00,Completed,None,3,4.5,1.45,762.15,,,
RIDE1866,CUST236,DR74,Chennai,Mini,2023-02-19 08:00:00,Completed,No Show,2.9,2,9.59,560.13,,,
RIDE1867,CUST163,DR56,Delhi,Mini,2023-01-12 20:00:00,Completed,Change of Plans,3.4,4.1,8.43,114.19,,,
RIDE1868,CUST475,DR56,Chennai,Sedan,2023-01-03 14:00:00,Cancelled by Customer,Change of Plans,4.8,4.5,20.52,606.06,,,
RIDE1869,CUST977,DR39,Mumbai,SUV,2023-02-11 18:00:00,Completed,Change of Plans,3.1,4.8,15.23,579.02,,,
RIDE1870,CUST712,DR18,Mumbai,Sedan,2023-01-28 13:00:00,Completed,Change of Plans,3.8,4.5,10.44,614.78,,,
RIDE1871,CUST651,DR23,Hyderabad,Mini,2023-03-04 04:00:00,Cancelled by Customer,None,3.3,3.2,14.01,169.03,,,
RIDE1872,CUST871,DR57,Delhi,SUV,2023-02-10 06:00:00,Cancelled by Driver,No Show,4.7,3,11.53,652.65,,,
RIDE1873,CUST268,DR90,Mumbai,Sedan,2023-02-05 08:00:00,Completed,No Show,3.6,4.7,18.52,247.02,,,
RIDE1874,CUST689,DR12,Delhi,SUV,2023-02-16 03:00:00,Completed,Traffic Delay,4.4,2.5,24.28,80.88,,,
RIDE1875,CUST868,DR99,Chennai,Sedan,2023-01-29 16:00:00,Completed,None,3.8,3.6,4.92,535.47,,,
RIDE1876,CUST731,DR30,Chennai,Sedan,2023-01-07 03:00:00,Completed,App Issue,2.7,2.1,8.97,361.87,,,
RIDE1877,CUST880,DR14,Delhi,Mini,2023-01-15 05:00:00,Completed,None,3.7,4.3,19.31,147.3,,,
RIDE1878,CUST635,DR16,Mumbai,Mini,2023-02-15 06:00:00,Cancelled by Driver,App Issue,3.8,4,12.98,524.12,,,
RIDE1879,CUST930,DR20,Delhi,SUV,2023-03-13 20:00:00,Completed,None,3.8,4.2,8.01,135.89,,,
RIDE1880,CUST162,DR62,Bangalore,Mini,2023-02-27 15:00:00,Completed,Change of Plans,2.5,4.7,4.47,711.5,,,
RIDE1881,CUST396,DR94,Mumbai,SUV,2023-01-14 14:00:00,Cancelled by Customer,App Issue,4.6,2,1.54,522.72,,,
RIDE1882,CUST793,DR45,Chennai,SUV,2023-03-16 16:00:00,Cancelled by Customer,None,3.4,2.8,23.3,750.3,,,
RIDE1883,CUST407,DR67,Delhi,SUV,2023-03-15 07:00:00,Completed,None,4.6,4.4,20.69,329.72,,,
RIDE1884,CUST828,DR63,Chennai,Mini,2023-02-11 05:00:00,Cancelled by Customer,No Show,4,4.6,23.95,224.22,,,
RIDE1885,CUST342,DR71,Hyderabad,SUV,2023-02-09 15:00:00,Completed,None,4.8,2.7,5.94,209.3,,,
RIDE1886,CUST170,DR21,Chennai,Mini,2023-01-31 02:00:00,Completed,App Issue,4.5,3.5,2.21,115.88,,,
RIDE1887,CUST986,DR95,Chennai,Mini,2023-03-28 15:00:00,Completed,None,2.8,2.8,1.54,401.97,,,
RIDE1888,CUST263,DR70,Mumbai,SUV,2023-01-18 20:00:00,Completed,No Show,3.5,4.2,8.88,434.4,,,
RIDE1889,CUST877,DR75,Delhi,Mini,2023-03-04 12:00:00,Completed,App Issue,3.4,3.1,12.7,505.92,,,
RIDE1890,CUST117,DR33,Bangalore,Sedan,2023-01-12 21:00:00,Completed,No Show,3.6,4.8,21.39,523.64,,,
RIDE1891,CUST894,DR64,Mumbai,Sedan,2023-03-28 01:00:00,Completed,None,4.2,2,13.53,566.12,,,
RIDE1892,CUST382,DR98,Bangalore,Sedan,2023-02-02 00:00:00,Cancelled by Customer,Driver Late,4.8,2.4,14.38,547.75,,,
RIDE1893,CUST276,DR41,Chennai,Sedan,2023-02-28 02:00:00,Completed,None,3.8,2.4,15.63,639.55,,,
RIDE1894,CUST882,DR79,Chennai,Mini,2023-01-09 01:00:00,Completed,App Issue,4,2.6,7.69,259.58,,,
RIDE1895,CUST590,DR31,Bangalore,SUV,2023-02-11 03:00:00,Cancelled by Driver,None,3.4,2.4,8.28,155.19,,,
RIDE1896,CUST156,DR71,Chennai,Sedan,2023-02-17 08:00:00,Completed,Change of Plans,3.5,4.2,22.06,131.45,,,
RIDE1897,CUST653,DR59,Mumbai,Mini,2023-03-12 21:00:00,Completed,Change of Plans,4.7,2.6,9.41,269.81,,,
RIDE1898,CUST197,DR56,Bangalore,SUV,2023-02-09 10:00:00,Completed,None,4.4,3,6.35,734.22,,,
RIDE1899,CUST462,DR42,Delhi,SUV,2023-02-04 14:00:00,Completed,None,4.6,2.3,9.56,668.17,,,
RIDE1900,CUST877,DR85,Chennai,SUV,2023-03-22 00:00:00,Cancelled by Customer,None,2.6,2.2,18.22,697.62,,,
RIDE1901,CUST962,DR62,Hyderabad,Sedan,2023-01-03 06:00:00,Cancelled by Driver,No Show,3.9,2.7,16.97,576.94,,,
RIDE1902,CUST328,DR81,Hyderabad,Mini,2023-02-03 07:00:00,Completed,None,3.9,3.3,1.99,485.51,,,
RIDE1903,CUST599,DR32,Chennai,Sedan,2023-02-02 09:00:00,Completed,No Show,4.4,3.4,10.58,469.96,,,
RIDE1904,CUST560,DR20,Bangalore,Mini,2023-03-03 17:00:00,Completed,App Issue,4.1,2.6,14.94,317.74,,,
RIDE1905,CUST749,DR25,Hyderabad,SUV,2023-03-21 05:00:00,Completed,None,4.9,4.1,9.28,67.84,,,
RIDE1906,CUST783,DR94,Mumbai,Sedan,2023-03-30 22:00:00,Completed,Traffic Delay,3.2,4.6,15.52,335.29,,,
RIDE1907,CUST448,DR25,Mumbai,SUV,2023-01-03 06:00:00,Completed,None,4.7,3.1,18.72,429.19,,,
RIDE1908,CUST526,DR85,Bangalore,Sedan,2023-03-17 23:00:00,Cancelled by Driver,None,3.3,4.1,5.08,637.62,,,
RIDE1909,CUST208,DR21,Mumbai,SUV,2023-02-20 01:00:00,Cancelled by Driver,No Show,3.2,4.3,4.42,285.77,,,
RIDE1910,CUST575,DR23,Chennai,SUV,2023-02-04 16:00:00,Completed,None,2.7,2.4,8.61,306.41,,,
RIDE1911,CUST381,DR75,Bangalore,Sedan,2023-01-14 00:00:00,Cancelled by Driver,Change of Plans,3.3,2.3,4.66,217.31,,,
RIDE1912,CUST173,DR84,Mumbai,SUV,2023-03-19 10:00:00,Cancelled by Customer,App Issue,4.2,2.5,6.73,407.8,,,
RIDE1913,CUST613,DR81,Mumbai,SUV,2023-03-25 15:00:00,Completed,Traffic Delay,3.2,3.9,10.39,451.11,,,
RIDE1914,CUST578,DR10,Chennai,Mini,2023-03-25 14:00:00,Completed,None,3.8,4,14.32,361.87,,,
RIDE1915,CUST402,DR20,Mumbai,SUV,2023-03-16 14:00:00,Completed,Traffic Delay,2.6,3,16.43,333.47,,,
RIDE1916,CUST865,DR38,Hyderabad,Sedan,2023-01-14 15:00:00,Completed,Driver Late,4,3.1,1.61,420.48,,,
RIDE1917,CUST328,DR88,Hyderabad,Sedan,2023-02-23 15:00:00,Cancelled by Driver,None,4.3,2.6,8.71,392.82,,,
RIDE1918,CUST740,DR46,Delhi,SUV,2023-02-16 07:00:00,Completed,No Show,4.8,2.6,21.13,293.77,,,
RIDE1919,CUST332,DR14,Hyderabad,SUV,2023-02-24 15:00:00,Cancelled by Customer,None,2.8,4.5,4.64,665.66,,,
RIDE1920,CUST211,DR40,Mumbai,Sedan,2023-01-19 19:00:00,Cancelled by Driver,None,3.8,2.6,4.23,248.36,,,
RIDE1921,CUST985,DR80,Chennai,SUV,2023-03-05 11:00:00,Completed,App Issue,2.9,2.1,10.59,691.99,,,
RIDE1922,CUST282,DR13,Mumbai,SUV,2023-01-07 20:00:00,Completed,None,2.7,2.5,11.17,77.17,,,
RIDE1923,CUST303,DR38,Hyderabad,Sedan,2023-01-08 13:00:00,Cancelled by Customer,Traffic Delay,3.1,3.7,4.62,120.53,,,
RIDE1924,CUST571,DR71,Delhi,SUV,2023-02-07 21:00:00,Completed,None,4.8,3,21.84,738.03,,,
RIDE1925,CUST377,DR91,Hyderabad,Mini,2023-02-04 06:00:00,Completed,None,3.4,2.8,10.25,786.24,,,
RIDE1926,CUST606,DR19,Bangalore,Mini,2023-02-09 07:00:00,Completed,Traffic Delay,4.2,2.3,21.1,524.22,,,
RIDE1927,CUST777,DR41,Bangalore,Sedan,2023-03-25 09:00:00,Cancelled by Driver,None,4.1,3.3,20.18,469.02,,,
RIDE1928,CUST457,DR74,Delhi,Mini,2023-03-27 14:00:00,Completed,Traffic Delay,2.8,3.4,7.28,296.06,,,
RIDE1929,CUST130,DR86,Chennai,Sedan,2023-01-14 17:00:00,Cancelled by Customer,Driver Late,4,2.7,9.29,308.5,,,
RIDE1930,CUST813,DR93,Mumbai,Mini,2023-02-02 06:00:00,Completed,Driver Late,4.3,4.5,7.12,592.13,,,
RIDE1931,CUST719,DR76,Mumbai,Mini,2023-01-07 02:00:00,Cancelled by Driver,None,3.3,2.4,15.63,228.28,,,
RIDE1932,CUST686,DR99,Mumbai,Mini,2023-02-08 02:00:00,Cancelled by Driver,App Issue,5,2.6,16.16,790.76,,,
RIDE1933,CUST623,DR87,Hyderabad,Sedan,2023-03-07 11:00:00,Completed,None,5,4,22.27,266.42,,,
RIDE1934,CUST623,DR93,Delhi,Sedan,2023-02-24 12:00:00,Completed,None,4.1,3.5,14.17,56.94,,,
RIDE1935,CUST905,DR89,Bangalore,SUV,2023-01-04 09:00:00,Cancelled by Driver,None,3.7,3.6,3.86,66.92,,,
RIDE1936,CUST344,DR76,Bangalore,SUV,2023-01-22 09:00:00,Cancelled by Customer,None,4.5,2.6,16.54,723.42,,,
RIDE1937,CUST469,DR51,Bangalore,Mini,2023-03-22 00:00:00,Completed,None,4.7,4.3,6.28,393.5,,,
RIDE1938,CUST670,DR77,Mumbai,SUV,2023-03-22 19:00:00,Completed,None,4,3,8.73,419.96,,,
RIDE1939,CUST523,DR85,Delhi,SUV,2023-02-01 01:00:00,Completed,None,4.4,3.8,8.82,58.39,,,
RIDE1940,CUST918,DR87,Bangalore,SUV,2023-02-28 17:00:00,Completed,Change of Plans,5,2.5,15.77,112.86,,,
RIDE1941,CUST500,DR28,Chennai,Sedan,2023-01-30 10:00:00,Completed,Driver Late,5,4.3,11.51,684.21,,,
RIDE1942,CUST165,DR47,Hyderabad,Mini,2023-01-20 14:00:00,Cancelled by Customer,Driver Late,3.8,2.6,1.67,453.74,,,
RIDE1943,CUST308,DR16,Bangalore,Sedan,2023-01-17 11:00:00,Completed,None,2.8,3,13.64,513.52,,,
RIDE1944,CUST736,DR48,Mumbai,Mini,2023-03-06 19:00:00,Cancelled by Customer,None,4.8,2.5,12.32,207.07,,,
RIDE1945,CUST792,DR76,Chennai,Sedan,2023-02-03 12:00:00,Completed,None,2.8,2.1,11.24,775.93,,,
RIDE1946,CUST322,DR13,Chennai,Sedan,2023-02-08 21:00:00,Cancelled by Customer,None,4.2,5,23.22,376.02,,,
RIDE1947,CUST588,DR29,Delhi,Mini,2023-02-23 07:00:00,Completed,App Issue,3.2,2.9,7.7,339.4,,,
RIDE1948,CUST715,DR55,Mumbai,Mini,2023-03-15 05:00:00,Completed,None,3.7,4.5,12.83,540.49,,,
RIDE1949,CUST381,DR52,Delhi,SUV,2023-02-07 16:00:00,Completed,None,4.1,2.3,24.62,407.33,,,
RIDE1950,CUST473,DR50,Bangalore,SUV,2023-02-14 20:00:00,Completed,None,4,2.9,15.36,95.96,,,
RIDE1951,CUST436,DR77,Bangalore,Mini,2023-03-20 18:00:00,Cancelled by Customer,None,4.5,2.1,5.71,782.39,,,
RIDE1952,CUST941,DR40,Bangalore,Mini,2023-03-05 11:00:00,Completed,Driver Late,4.2,2.7,11.22,261.53,,,
RIDE1953,CUST490,DR32,Bangalore,SUV,2023-02-27 19:00:00,Completed,None,4.2,2.2,2.4,193.29,,,
RIDE1954,CUST361,DR69,Hyderabad,Mini,2023-02-24 07:00:00,Completed,None,2.9,2.4,7.24,183.03,,,
RIDE1955,CUST897,DR43,Delhi,SUV,2023-01-25 16:00:00,Completed,Driver Late,3.4,2.8,19.24,364.45,,,
RIDE1956,CUST848,DR28,Chennai,SUV,2023-03-29 18:00:00,Completed,Change of Plans,3.7,3,5.88,522.27,,,
RIDE1957,CUST911,DR31,Hyderabad,SUV,2023-01-06 07:00:00,Completed,None,2.8,4.4,23.96,163.27,,,
RIDE1958,CUST676,DR93,Hyderabad,Mini,2023-01-31 15:00:00,Completed,No Show,3.1,2.6,1.76,679.14,,,
RIDE1959,CUST447,DR67,Mumbai,Mini,2023-01-22 16:00:00,Completed,Driver Late,4.6,4.9,19.33,338.91,,,
RIDE1960,CUST398,DR39,Delhi,Mini,2023-01-10 20:00:00,Cancelled by Customer,None,3,2.8,3.87,601.41,,,
RIDE1961,CUST572,DR28,Mumbai,Mini,2023-02-24 08:00:00,Completed,No Show,3,2.1,2.02,310.71,,,
RIDE1962,CUST544,DR98,Mumbai,Sedan,2023-03-16 05:00:00,Completed,None,3.9,2.2,8.04,586.39,,,
RIDE1963,CUST333,DR54,Mumbai,SUV,2023-02-24 05:00:00,Completed,None,3.2,4.7,2.46,183.61,,,
RIDE1964,CUST743,DR79,Bangalore,Mini,2023-03-27 11:00:00,Cancelled by Customer,Traffic Delay,3.4,2.9,2.14,168.5,,,
RIDE1965,CUST169,DR63,Mumbai,SUV,2023-01-19 09:00:00,Completed,None,3.8,2.9,21.39,657.65,,,
RIDE1966,CUST771,DR20,Hyderabad,Mini,2023-03-28 12:00:00,Completed,None,5,3.7,6.43,283.03,,,
RIDE1967,CUST242,DR45,Chennai,Sedan,2023-02-03 12:00:00,Completed,No Show,3.8,3.4,21,362.32,,,
RIDE1968,CUST936,DR82,Delhi,SUV,2023-01-04 02:00:00,Cancelled by Customer,Driver Late,3.1,2.2,1.5,714.74,,,
RIDE1969,CUST103,DR51,Chennai,Mini,2023-03-29 01:00:00,Completed,None,3.4,2.9,13.39,520.02,,,
RIDE1970,CUST231,DR28,Mumbai,Sedan,2023-02-27 11:00:00,Completed,None,4.2,4.5,5.71,672.63,,,
RIDE1971,CUST579,DR97,Mumbai,Sedan,2023-01-02 16:00:00,Completed,None,3.7,2.8,8.64,637.17,,,
RIDE1972,CUST675,DR62,Chennai,SUV,2023-03-28 17:00:00,Completed,None,4.9,3.8,2.46,719.97,,,
RIDE1973,CUST769,DR77,Delhi,Sedan,2023-03-12 20:00:00,Completed,No Show,3.7,3.6,13.53,581.46,,,
RIDE1974,CUST676,DR74,Mumbai,SUV,2023-02-28 09:00:00,Completed,None,3.2,2.4,23.08,571.17,,,
RIDE1975,CUST143,DR36,Hyderabad,SUV,2023-01-25 11:00:00,Cancelled by Customer,App Issue,2.6,2.8,14.92,752.49,,,
RIDE1976,CUST463,DR91,Mumbai,SUV,2023-03-09 14:00:00,Completed,None,3.3,2.7,21.07,368.56,,,
RIDE1977,CUST837,DR10,Chennai,Sedan,2023-01-15 05:00:00,Completed,No Show,2.7,4,9.42,399.35,,,
RIDE1978,CUST313,DR83,Mumbai,SUV,2023-03-28 10:00:00,Completed,None,2.9,4.3,23.37,547.27,,,
RIDE1979,CUST932,DR31,Chennai,Sedan,2023-01-27 21:00:00,Completed,No Show,3.5,3,4.84,475.51,,,
RIDE1980,CUST174,DR16,Bangalore,Sedan,2023-01-31 10:00:00,Completed,Driver Late,4.6,3,17.97,574.35,,,
RIDE1981,CUST146,DR14,Chennai,SUV,2023-01-07 23:00:00,Cancelled by Customer,None,4,4.6,12.72,442.58,,,
RIDE1982,CUST845,DR38,Chennai,Mini,2023-01-26 09:00:00,Cancelled by Customer,App Issue,4.1,3.1,9,378.69,,,
RIDE1983,CUST390,DR74,Mumbai,Sedan,2023-03-15 20:00:00,Cancelled by Customer,Change of Plans,2.6,4,11.54,111.75,,,
RIDE1984,CUST750,DR17,Delhi,Mini,2023-03-27 00:00:00,Completed,Traffic Delay,3.9,3.5,6.98,204.02,,,
RIDE1985,CUST398,DR19,Mumbai,Mini,2023-01-19 22:00:00,Completed,App Issue,3.1,3,24.61,544.97,,,
RIDE1986,CUST815,DR10,Bangalore,Sedan,2023-03-13 04:00:00,Completed,Change of Plans,4.1,2.6,23.06,563.43,,,
RIDE1987,CUST249,DR27,Hyderabad,SUV,2023-01-30 05:00:00,Completed,Traffic Delay,3.8,2.5,23.1,772.76,,,
RIDE1988,CUST832,DR11,Chennai,SUV,2023-03-08 15:00:00,Cancelled by Customer,None,3.6,2.9,20.86,339.13,,,
RIDE1989,CUST123,DR33,Hyderabad,SUV,2023-01-06 09:00:00,Cancelled by Customer,Change of Plans,4,5,4.67,54.86,,,
RIDE1990,CUST784,DR50,Chennai,SUV,2023-03-18 21:00:00,Completed,None,3.4,3.5,3.5,404.16,,,
RIDE1991,CUST994,DR12,Chennai,Sedan,2023-02-27 18:00:00,Cancelled by Customer,Traffic Delay,2.8,3.8,4.18,432.9,,,
RIDE1992,CUST456,DR88,Mumbai,SUV,2023-01-29 20:00:00,Completed,No Show,3.6,3.2,2.97,646.92,,,
RIDE1993,CUST180,DR88,Chennai,Sedan,2023-02-28 02:00:00,Completed,Change of Plans,2.9,4.4,14.77,456.63,,,
RIDE1994,CUST718,DR14,Bangalore,Sedan,2023-02-03 01:00:00,Completed,No Show,4.6,2.9,12.43,222.39,,,
RIDE1995,CUST130,DR47,Chennai,SUV,2023-01-02 04:00:00,Completed,Change of Plans,2.7,4.5,23.51,150.98,,,
RIDE1996,CUST837,DR73,Mumbai,Mini,2023-01-07 04:00:00,Completed,Driver Late,4.2,4.4,15.6,608.63,,,
RIDE1997,CUST101,DR89,Hyderabad,Mini,2023-02-24 23:00:00,Completed,None,4.4,3.6,7.24,316.71,,,
RIDE1998,CUST962,DR39,Chennai,Sedan,2023-03-27 18:00:00,Completed,None,4.5,3.7,23.9,674.96,,,
RIDE1999,CUST861,DR46,Chennai,SUV,2023-02-17 08:00:00,Cancelled by Customer,None,3,2.6,16.33,288.28,,,
